ID_wyscigu,ID_Regat,Numer_wyscigu,Finalowy
70358065,53378923,11,False
64902026,53378923,12,False
4048836,53378923,13,False
66696486,53378923,14,False
58228814,16116614,1,False
2840417,16116614,2,False
49107214,16116614,3,False
92470224,16116614,4,False
11574814,16116614,5,False
14237237,16116614,6,False
74910072,16116614,7,False
92509040,16116614,8,False
50246740,16116614,9,False
96295495,16116614,10,False
13624905,16116614,11,False
72486635,16116614,12,False
64731294,16116614,13,False
1341423,16116614,14,False
23700310,16116614,15,False
451822,21078561,1,False
1957833,21078561,2,False
22868740,21078561,3,False
363983,21078561,4,False
59666396,21078561,5,False
95029954,21078561,6,False
91639352,21078561,7,False
33430804,21078561,8,False
37015272,21078561,9,False
37213777,21078561,10,False
74789582,21078561,11,False
73443773,4685116,1,False
52182520,4685116,2,False
60474151,4685116,3,False
79269286,4685116,4,False
56772858,4685116,5,False
59313212,4685116,6,False
91795919,4685116,7,False
68876440,4685116,8,False
72974714,4685116,9,False
94778690,4685116,10,False
25825041,4685116,11,False
61199283,4685116,12,False
10348593,4685116,13,False
8043252,4685116,14,False
90364365,9923664,1,False
52630165,9923664,2,False
82745908,9923664,3,False
19393127,9923664,4,False
91285072,9923664,5,False
14999474,9923664,6,False
10804640,9923664,7,False
34282873,9923664,8,False
77992043,9923664,9,False
95665201,9923664,10,False
70577302,9923664,11,False
33129539,9923664,12,False
73289288,46597156,1,False
21473039,46597156,2,False
43058086,46597156,3,False
99956542,46597156,4,False
78106925,46597156,5,False
75310759,46597156,6,False
34387659,46597156,7,False
85495777,46597156,8,False
66775996,46597156,9,False
51967681,97148389,1,False
8412702,97148389,2,False
62660038,97148389,3,False
21921716,97148389,4,False
22870687,97148389,5,False
37683669,97148389,6,False
19410682,97148389,7,False
69070239,97148389,8,False
29530002,97148389,9,False
9723435,97148389,10,False
13703977,97148389,11,False
27216135,97148389,12,False
66579669,72722761,1,False
45087055,72722761,2,False
3412673,72722761,3,False
85388625,72722761,4,False
64457604,72722761,5,False
2771213,72722761,6,False
24794105,72722761,7,False
47862193,8491828,1,False
80996142,8491828,2,False
42495553,8491828,3,False
56273425,8491828,4,False
38815461,8491828,5,False
87411177,8491828,6,False
77105727,8491828,7,False
71353465,8491828,8,False
74280776,8491828,9,False
65955599,9664111,1,False
81522764,9664111,2,False
63030885,9664111,3,False
66689074,9664111,4,False
51521870,9664111,5,False
13412843,9664111,6,False
83846951,9664111,7,False
24524736,9664111,0,True
80979587,70902597,1,False
6979461,70902597,2,False
55244558,70902597,3,False
22087416,70902597,4,False
84156063,70902597,5,False
96867060,70902597,6,False
98968651,70902597,7,False
97117451,70902597,8,False
26357905,70902597,0,True
30219184,94367801,1,False
42185389,94367801,2,False
45767302,94367801,3,False
16012510,94367801,4,False
99960190,94367801,5,False
85968893,94367801,6,False
40141179,94367801,7,False
61407212,94367801,8,False
24655306,94367801,9,False
90283816,94367801,10,False
80452458,94367801,0,True
73318121,74940339,1,False
48835044,74940339,2,False
69597306,74940339,3,False
39172226,74940339,4,False
36700170,74940339,5,False
82294366,74940339,6,False
67044170,74940339,7,False
34637062,74940339,8,False
65215015,74940339,9,False
27898788,74940339,10,False
5950772,74940339,11,False
85963872,74940339,12,False
75779663,74940339,13,False
94715680,74940339,14,False
56647307,74940339,0,True
94361887,133713,1,False
83096630,133713,2,False
49985922,133713,3,False
78437239,133713,4,False
84743424,133713,5,False
60294976,133713,6,False
46229115,133713,7,False
76103606,133713,8,False
66719065,133713,9,False
59370556,133713,10,False
6014968,14732889,1,False
52271954,14732889,2,False
45494788,14732889,3,False
87114455,14732889,4,False
79715584,14732889,5,False
60129393,14732889,6,False
73188793,14732889,7,False
58164681,14732889,8,False
21297931,14732889,9,False
41605983,14732889,10,False
34957142,14732889,11,False
96659478,72158401,1,False
50088792,72158401,2,False
67026703,72158401,3,False
97242271,72158401,4,False
37653993,72158401,5,False
50593675,72158401,6,False
72210553,72158401,7,False
92684416,72158401,8,False
1922482,72158401,9,False
34839098,72158401,10,False
82573058,72158401,11,False
538162,66750266,1,False
11436266,66750266,2,False
10873416,66750266,3,False
24711817,66750266,4,False
27217008,66750266,5,False
48648528,66750266,6,False
72609209,66750266,7,False
56760967,66750266,8,False
41081597,66750266,9,False
94046942,66750266,10,False
1688968,41227949,1,False
81907497,41227949,2,False
39502289,41227949,3,False
70145776,41227949,4,False
56687445,41227949,5,False
47616182,41227949,6,False
15291303,41227949,7,False
82433893,41227949,8,False
71513799,41227949,9,False
94162489,41227949,10,False
76558081,41227949,11,False
36372050,28212392,1,False
28334227,28212392,2,False
88397903,28212392,3,False
42415719,28212392,4,False
75928300,28212392,5,False
67611200,28212392,6,False
43775929,28212392,7,False
25348582,28212392,8,False
83596217,28212392,9,False
6787167,28212392,10,False
9678100,28212392,11,False
85200521,28212392,12,False
98784130,86083690,1,False
96963062,86083690,2,False
7367295,86083690,3,False
45730985,86083690,4,False
2884984,86083690,5,False
77746840,86083690,6,False
55845574,86083690,7,False
49699340,86083690,8,False
93636816,86083690,9,False
18270010,86083690,10,False
73424024,86083690,11,False
27925577,86083690,12,False
